,amount_req,app_date,loan_title,risk_score,dti,zip_code,state,emp_len,pol_code,gross_income
1241,6000,1/1/2016,debt_consolidation,300.0,0.3822,760xx,TX,5 years,0,15698.59
1242,8000,1/1/2016,credit_card,300.0,0.3641,191xx,PA,0,0,21971.99
1243,12000,1/1/2016,debt_consolidation,300.0,0.1857,546xx,WI,0,0,64620.36
1244,20000,1/1/2016,debt_consolidation,300.0,0.1946,622xx,IL,0,0,102774.92
1245,25000,1/1/2016,Debt consolidation,300.0,0.3404,121xx,NY,0,0,73443.01
1246,5000,1/1/2016,debt_consolidation,300.0,0.4025,752xx,TX,0,0,12422.36
1247,25000,1/1/2016,debt_consolidation,300.0,0.4208,617xx,IL,0,0,59410.65
1248,3500,1/1/2016,other,300.0,0.08990000000000001,191xx,PA,0,0,38932.15
1249,15000,1/1/2016,debt_consolidation,300.0,0.0808,531xx,WI,0,0,185643.56
1250,4000,1/1/2016,debt_consolidation,300.0,0.10980000000000001,891xx,NV,0,0,36429.87
1251,15000,1/1/2016,debt_consolidation,300.0,0.7301000000000001,780xx,TX,0,0,20545.13
1252,3000,1/1/2016,home_improvement,300.0,0.0,310xx,GA,0,0,0.0
1253,2000,1/1/2016,credit_card,300.0,0.268,754xx,TX,0,0,7462.69
1254,5000,1/1/2016,home_improvement,300.0,0.0337,627xx,IL,0,0,148367.95
1255,5000,1/1/2016,medical,300.0,0.49,774xx,TX,0,0,10204.08
1256,30000,1/1/2016,debt_consolidation,300.0,0.43829999999999997,383xx,TN,0,0,68446.27
1257,50000,1/1/2016,home_improvement,300.0,0.0032,136xx,NY,0,0,15625000.0
1258,13100,1/1/2016,debt_consolidation,300.0,0.1119,305xx,GA,0,0,117068.81
1259,2000,1/1/2016,medical,300.0,0.0337,941xx,CA,0,0,59347.18
1260,6000,1/1/2016,car,609.0,0.07200000000000001,080xx,NJ,0,0,83333.33
1261,35000,1/1/2016,house,300.0,0.1305,925xx,CA,0,0,268199.23
1262,27000,1/1/2016,debt_consolidation,300.0,0.2857,112xx,NY,0,0,94504.73
1263,1000,1/1/2016,other,300.0,0.0801,850xx,AZ,0,0,12484.39
1264,20000,1/1/2016,debt_consolidation,300.0,0.48729999999999996,666xx,KS,0,0,41042.48
1265,8000,1/1/2016,debt_consolidation,300.0,0.1979,027xx,MA,0,0,40424.46
1266,12000,1/1/2016,debt_consolidation,581.0,0.22,462xx,IN,0,0,54545.45
1267,20000,1/1/2016,debt_consolidation,300.0,0.18989999999999999,891xx,NV,5 years,0,105318.59
1268,10000,1/1/2016,other,300.0,0.024,532xx,WI,0,0,416666.67
1269,3000,1/1/2016,credit_card,300.0,0.2373,756xx,TX,0,0,12642.23
1270,5000,1/1/2016,debt_consolidation,501.0,0.1008,853xx,AZ,0,0,49603.17
1271,35000,1/1/2016,home_improvement,300.0,0.47350000000000003,850xx,AZ,0,0,73917.63
1272,12000,1/1/2016,Debt consolidation,752.0,0.06860000000000001,488xx,MI,10,0,174927.11
1273,2000,1/1/2016,other,300.0,0.0747,711xx,LA,0,0,26773.76
1274,35000,1/1/2016,debt_consolidation,300.0,0.4277,321xx,FL,0,0,81833.06
1275,10000,1/1/2016,small_business,300.0,0.2643,201xx,VA,0,0,37835.79
1276,8000,1/1/2016,credit_card,300.0,0.18,320xx,FL,0,0,44444.44
1277,15000,1/1/2016,debt_consolidation,300.0,0.17309999999999998,295xx,SC,0,0,86655.11
1278,1000,1/1/2016,house,300.0,0.2245,850xx,AZ,0,0,4454.34
1279,10000,1/1/2016,debt_consolidation,300.0,0.0154,114xx,NY,0,0,649350.65
1280,2800,1/1/2016,other,300.0,0.2047,917xx,CA,0,0,13678.55
1281,2000,1/1/2016,credit_card,300.0,0.04769999999999999,436xx,OH,0,0,41928.72
1282,1000,1/1/2016,debt_consolidation,300.0,0.1594,240xx,VA,0,0,6273.53
1283,1000,1/1/2016,renewable_energy,503.0,0.09960000000000001,705xx,LA,0,0,10040.16
1284,8000,1/1/2016,other,300.0,0.16079999999999997,480xx,MI,0,0,49751.24
1285,5000,1/1/2016,small_business,300.0,0.19079999999999997,339xx,FL,0,0,26205.45
1286,2500,1/1/2016,credit_card,300.0,-0.01,199xx,DE,5 years,0,-250000.0
1287,35000,1/1/2016,debt_consolidation,300.0,0.4668,756xx,TX,5 years,0,74978.58
1288,25000,1/1/2016,debt_consolidation,300.0,0.0655,349xx,FL,0,0,381679.39
1289,28000,1/1/2016,debt_consolidation,676.0,0.3181,080xx,NJ,0,0,88022.63
1290,25000,1/1/2016,medical,300.0,0.34619999999999995,554xx,MN,0,0,72212.59
1291,7000,1/1/2016,debt_consolidation,614.0,0.17129999999999998,406xx,KY,0,0,40863.98
1292,5000,1/1/2016,home_improvement,300.0,0.1521,827xx,WY,0,0,32873.11
1293,8000,1/1/2016,debt_consolidation,719.0,0.3005,436xx,OH,0,0,26622.3
1294,25000,1/1/2016,home_improvement,300.0,0.0929,414xx,KY,5 years,0,269106.57
1295,20000,1/1/2016,debt_consolidation,300.0,0.1096,919xx,CA,5 years,0,182481.75
1296,12000,1/1/2016,debt_consolidation,300.0,0.3682,487xx,MI,0,0,32590.98
1297,20000,1/1/2016,debt_consolidation,300.0,0.1278,080xx,NJ,0,0,156494.52
1298,18000,1/1/2016,debt_consolidation,641.0,0.06860000000000001,113xx,NY,0,0,262390.67
1299,5000,1/1/2016,debt_consolidation,300.0,0.0,127xx,NY,0,0,0.0
1300,7500,1/1/2016,debt_consolidation,300.0,0.3873,077xx,NJ,0,0,19364.83
1301,15000,1/1/2016,debt_consolidation,300.0,0.2375,373xx,TN,0,0,63157.89
1302,35000,1/1/2016,major_purchase,300.0,0.0347,981xx,WA,0,0,1008645.53
1303,30000,1/1/2016,debt_consolidation,300.0,0.3048,922xx,CA,0,0,98425.2
1304,35000,1/1/2016,debt_consolidation,586.0,0.1776,110xx,NY,0,0,197072.07
1305,4000,1/1/2016,debt_consolidation,300.0,0.23,104xx,NY,0,0,17391.3
1306,6000,1/1/2016,debt_consolidation,300.0,0.1777,058xx,VT,0,0,33764.77
1307,35000,1/1/2016,car,507.0,0.0458,316xx,GA,0,0,764192.14
1308,30000,1/1/2016,debt_consolidation,300.0,0.3079,330xx,FL,0,0,97434.23
1309,10000,1/1/2016,credit_card,300.0,0.1722,730xx,OK,0,0,58072.01
1310,2000,1/1/2016,debt_consolidation,300.0,0.20149999999999998,336xx,FL,0,0,9925.56
1311,1500,1/1/2016,debt_consolidation,300.0,0.2767,394xx,MS,0,0,5421.03
1312,15000,1/1/2016,small_business,300.0,0.1465,941xx,CA,0,0,102389.08
1313,1500,1/1/2016,debt_consolidation,300.0,0.0,021xx,MA,0,0,0.0
1314,19000,1/1/2016,credit_card,300.0,0.45770000000000005,171xx,PA,5 years,0,41511.91
1315,1500,1/1/2016,Debt consolidation,643.0,0.07690000000000001,490xx,MI,0,0,19505.85
1316,20000,1/1/2016,debt_consolidation,605.0,1.0383,472xx,IN,0,0,19262.26
1317,7000,1/1/2016,debt_consolidation,583.0,0.2279,853xx,AZ,0,0,30715.23
1318,2000,1/1/2016,renewable_energy,300.0,0.0592,441xx,OH,5 years,0,33783.78
1319,5000,1/1/2016,other,300.0,0.0495,330xx,FL,0,0,101010.1
1320,10000,1/1/2016,debt_consolidation,300.0,0.0666,891xx,NV,0,0,150150.15
1321,5000,1/1/2016,major_purchase,300.0,0.0,775xx,TX,0,0,0.0
1322,8000,1/1/2016,debt_consolidation,300.0,0.12990000000000002,672xx,KS,0,0,61585.84
1323,10000,1/1/2016,moving,300.0,0.0349,780xx,TX,5 years,0,286532.95
1324,4000,1/1/2016,other,300.0,0.09699999999999999,441xx,OH,0,0,41237.11
1325,8000,1/1/2016,debt_consolidation,300.0,1.3716,730xx,OK,0,0,5832.6
1326,20000,1/1/2016,other,300.0,0.3331,088xx,NJ,5 years,0,60042.03
1327,16000,1/1/2016,debt_consolidation,300.0,0.15039999999999998,978xx,OR,0,0,106382.98
1328,4000,1/1/2016,debt_consolidation,300.0,0.2275,600xx,IL,5 years,0,17582.42
1329,20000,1/1/2016,debt_consolidation,300.0,0.3335,314xx,GA,0,0,59970.01
1330,1000,1/1/2016,other,300.0,0.2493,601xx,IL,0,0,4011.23
1331,5000,1/1/2016,Business Loan,300.0,-0.01,233xx,VA,0,0,-500000.0
1332,15000,1/1/2016,debt_consolidation,300.0,0.015,113xx,NY,0,0,1000000.0
1333,6000,1/1/2016,other,300.0,0.392,010xx,MA,0,0,15306.12
1334,7000,1/1/2016,other,300.0,0.09119999999999999,787xx,TX,0,0,76754.39
1335,25000,1/1/2016,debt_consolidation,300.0,0.01,852xx,AZ,0,0,2500000.0
1336,16000,1/1/2016,debt_consolidation,300.0,0.2416,656xx,MO,5 years,0,66225.17
1337,35000,1/1/2016,moving,790.0,99.99,087xx,NJ,0,0,350.04
1338,5000,1/1/2016,medical,300.0,0.0254,336xx,FL,0,0,196850.39
1339,8300,1/1/2016,credit_card,300.0,0.1251,420xx,KY,0,0,66346.92
1340,16000,1/1/2016,car,300.0,0.0,301xx,GA,0,0,0.0
1341,5000,1/1/2016,moving,608.0,0.3754,923xx,CA,0,0,13319.13
1342,35000,1/1/2016,debt_consolidation,300.0,0.13140000000000002,110xx,NY,0,0,266362.25
1343,3000,1/1/2016,other,588.0,0.1442,926xx,CA,0,0,20804.44
1344,25000,1/1/2016,other,300.0,0.1467,080xx,NJ,0,0,170415.81
1345,1000,1/1/2016,moving,300.0,0.3261,774xx,TX,0,0,3066.54
1346,35000,1/1/2016,debt_consolidation,300.0,0.4339,448xx,OH,0,0,80663.75
1347,35000,1/1/2016,other,300.0,0.067,850xx,AZ,0,0,522388.06
1348,1400,1/1/2016,debt_consolidation,300.0,0.0279,107xx,NY,0,0,50179.21
1349,12000,1/1/2016,debt_consolidation,300.0,0.1002,930xx,CA,0,0,119760.48
1350,35000,1/1/2016,debt_consolidation,300.0,0.5146000000000001,712xx,LA,5 years,0,68013.99
1351,5000,1/1/2016,other,300.0,0.195,751xx,TX,0,0,25641.03
1352,5000,1/1/2016,other,300.0,0.086,945xx,CA,0,0,58139.53
1353,30000,1/1/2016,credit_card,300.0,0.5004,780xx,TX,5 years,0,59952.04
1354,4000,1/1/2016,home_improvement,300.0,0.2365,728xx,AR,0,0,16913.32
1355,10000,1/1/2016,debt_consolidation,300.0,0.2211,900xx,CA,0,0,45228.4
1356,30000,1/1/2016,debt_consolidation,582.0,0.157,460xx,IN,0,0,191082.8
1357,6250,1/1/2016,other,300.0,-0.01,042xx,ME,0,0,-625000.0
1358,10000,1/1/2016,debt_consolidation,300.0,0.3196,305xx,GA,5 years,0,31289.11
1359,15000,1/1/2016,debt_consolidation,300.0,0.45880000000000004,370xx,TN,0,0,32693.98
1360,20000,1/1/2016,credit_card,300.0,0.2571,564xx,MN,0,0,77790.74
1361,5000,1/1/2016,debt_consolidation,300.0,0.3478,481xx,MI,0,0,14376.08
1362,3500,1/1/2016,debt_consolidation,551.0,0.15789999999999998,291xx,SC,0,0,22165.93
1363,30000,1/1/2016,debt_consolidation,661.0,0.1487,333xx,FL,0,0,201748.49
1364,20000,1/1/2016,debt_consolidation,300.0,0.28809999999999997,468xx,IN,0,0,69420.34
1365,5000,1/1/2016,debt_consolidation,300.0,0.02,381xx,TN,0,0,250000.0
1366,15000,1/1/2016,credit_card,300.0,0.2644,687xx,NE,5 years,0,56732.22
1367,2000,1/1/2016,major_purchase,300.0,-0.01,975xx,OR,0,0,-200000.0
1368,2500,1/1/2016,other,300.0,0.6284000000000001,687xx,NE,0,0,3978.36
1369,5775,1/1/2016,debt_consolidation,695.0,0.7034,286xx,NC,0,0,8210.12
1370,15000,1/1/2016,debt_consolidation,572.0,0.3446,707xx,LA,0,0,43528.73
1371,10000,1/1/2016,debt_consolidation,300.0,0.3157,472xx,IN,0,0,31675.64
1372,10000,1/1/2016,debt_consolidation,300.0,0.303,327xx,FL,0,0,33003.3
1373,5000,1/1/2016,debt_consolidation,300.0,0.0282,141xx,NY,0,0,177304.96
1374,10000,1/1/2016,credit_card,676.0,0.2211,945xx,CA,7 years,0,45228.4
1375,35000,1/1/2016,debt_consolidation,300.0,0.19079999999999997,190xx,PA,0,0,183438.16
1376,1000,1/1/2016,car,300.0,0.0,787xx,TX,0,0,0.0
1377,8000,1/1/2016,debt_consolidation,597.0,0.2353,365xx,AL,0,0,33999.15
1378,25000,1/1/2016,Debt consolidation,300.0,0.38270000000000004,713xx,LA,0,0,65325.32
1379,150000,1/1/2016,Business Loan,300.0,-0.01,801xx,CO,0,0,-15000000.0
1380,11500,1/1/2016,debt_consolidation,300.0,0.1654,708xx,LA,0,0,69528.42
1381,20000,1/1/2016,debt_consolidation,300.0,0.278,740xx,OK,0,0,71942.45
1382,4000,1/1/2016,debt_consolidation,611.0,0.0824,441xx,OH,0,0,48543.69
1383,6000,1/1/2016,debt_consolidation,300.0,0.2551,761xx,TX,0,0,23520.19
1384,15000,1/1/2016,debt_consolidation,300.0,0.1693,935xx,CA,0,0,88600.12
1385,25000,1/1/2016,debt_consolidation,636.0,0.1472,330xx,FL,0,0,169836.96
1386,12000,1/1/2016,car,300.0,0.0,063xx,CT,0,0,0.0
1387,2500,1/1/2016,other,300.0,0.319,170xx,PA,0,0,7836.99
1388,6000,1/1/2016,debt_consolidation,300.0,0.47090000000000004,577xx,SD,0,0,12741.56
1389,3000,1/1/2016,debt_consolidation,300.0,0.49119999999999997,730xx,OK,0,0,6107.49
1390,2000,1/1/2016,debt_consolidation,300.0,0.0235,954xx,CA,5 years,0,85106.38
1391,18000,1/1/2016,major_purchase,300.0,0.0,981xx,WA,5 years,0,0.0
1392,4000,1/1/2016,debt_consolidation,300.0,0.3106,339xx,FL,0,0,12878.3
1393,30000,1/1/2016,debt_consolidation,679.0,0.3778,273xx,NC,0,0,79407.09
1394,3000,1/1/2016,debt_consolidation,300.0,0.0053,803xx,CO,0,0,566037.74
1395,1000,1/1/2016,debt_consolidation,300.0,0.28800000000000003,782xx,TX,0,0,3472.22
1396,35000,1/1/2016,Debt consolidation,300.0,0.0693,672xx,KS,1 year,0,505050.51
1397,3000,1/1/2016,debt_consolidation,300.0,0.451,602xx,IL,0,0,6651.88
1398,15000,1/1/2016,debt_consolidation,300.0,0.21710000000000002,728xx,AR,0,0,69092.58
1399,10000,1/1/2016,debt_consolidation,732.0,0.022799999999999997,914xx,CA,0,0,438596.49
1400,4000,1/1/2016,major_purchase,300.0,-0.01,936xx,CA,0,0,-400000.0
1401,15000,1/1/2016,debt_consolidation,300.0,0.3356,432xx,OH,0,0,44696.07
1402,2000,1/1/2016,other,300.0,0.3126,972xx,OR,0,0,6397.95
1403,10000,1/1/2016,debt_consolidation,300.0,0.0432,487xx,MI,5 years,0,231481.48
1404,5000,1/1/2016,debt_consolidation,300.0,7.4889,121xx,NY,0,0,667.65
1405,18000,1/1/2016,debt_consolidation,300.0,0.11800000000000001,761xx,TX,0,0,152542.37
1406,8000,1/1/2016,debt_consolidation,300.0,0.212,472xx,IN,5 years,0,37735.85
1407,5000,1/1/2016,home_improvement,634.0,0.1588,210xx,MD,0,0,31486.15
1408,35000,1/1/2016,debt_consolidation,300.0,0.8909,284xx,NC,0,0,39286.12
1409,25000,1/1/2016,debt_consolidation,747.0,0.39020000000000005,206xx,MD,0,0,64069.71
1410,25000,1/1/2016,major_purchase,300.0,0.1045,210xx,MD,0,0,239234.45
1411,5000,1/1/2016,credit_card,300.0,0.0509,104xx,NY,0,0,98231.83
1412,5000,1/1/2016,debt_consolidation,300.0,2.585,554xx,MN,0,0,1934.24
1413,35000,1/1/2016,debt_consolidation,300.0,0.044000000000000004,581xx,ND,0,0,795454.55
1414,7000,1/1/2016,debt_consolidation,300.0,0.2139,199xx,DE,5 years,0,32725.57
1415,8500,1/1/2016,home_improvement,641.0,3.3701999999999996,029xx,RI,0,0,2522.11
1416,6000,1/1/2016,debt_consolidation,300.0,0.054000000000000006,327xx,FL,0,0,111111.11
1417,7500,1/1/2016,home_improvement,300.0,0.2469,121xx,NY,0,0,30376.67
1418,9000,1/1/2016,debt_consolidation,300.0,0.4842,089xx,NJ,5 years,0,18587.36
1419,2000,1/1/2016,other,300.0,999.99,640xx,MO,0,0,2.0
1420,4000,1/1/2016,debt_consolidation,300.0,0.0725,112xx,NY,0,0,55172.41
1421,15000,1/1/2016,credit_card,601.0,0.099,597xx,MT,0,0,151515.15
1422,20000,1/1/2016,debt_consolidation,300.0,0.6431999999999999,631xx,MO,0,0,31094.53
1423,17000,1/1/2016,home_improvement,300.0,0.2702,703xx,LA,0,0,62916.36
1424,26000,1/1/2016,debt_consolidation,300.0,0.8453,926xx,CA,0,0,30758.31
1425,11000,1/1/2016,debt_consolidation,575.0,0.6255,334xx,FL,0,0,17585.93
1426,10000,1/1/2016,debt_consolidation,300.0,0.1941,321xx,FL,0,0,51519.84
1427,1500,1/1/2016,car,300.0,0.1962,756xx,TX,5 years,0,7645.26
1428,10000,1/1/2016,debt_consolidation,300.0,0.6687000000000001,487xx,MI,0,0,14954.39
1429,5000,1/1/2016,debt_consolidation,300.0,0.7121999999999999,040xx,ME,0,0,7020.5
1430,10000,1/1/2016,debt_consolidation,300.0,0.18289999999999998,641xx,MO,5 years,0,54674.69
1431,5000,1/1/2016,other,300.0,0.0,757xx,TX,0,0,0.0
1432,1000,1/1/2016,other,600.0,0.2708,921xx,CA,0,0,3692.76
1433,15000,1/1/2016,debt_consolidation,300.0,0.1732,199xx,DE,5 years,0,86605.08
1434,35000,1/1/2016,house,300.0,0.0704,853xx,AZ,5 years,0,497159.09
1435,7000,1/1/2016,debt_consolidation,300.0,0.6056,441xx,OH,0,0,11558.78
1436,2000,1/1/2016,moving,300.0,0.8691,481xx,MI,0,0,2301.23
1437,1500,1/1/2016,other,300.0,0.0672,760xx,TX,0,0,22321.43
1438,20000,1/1/2016,debt_consolidation,300.0,0.214,484xx,MI,5 years,0,93457.94
1439,15000,1/1/2016,debt_consolidation,300.0,0.2924,045xx,ME,0,0,51299.59
1440,15000,1/1/2016,debt_consolidation,300.0,0.012,326xx,FL,0,0,1250000.0
1441,5000,1/1/2016,credit_card,300.0,0.32380000000000003,236xx,VA,0,0,15441.63
1442,15000,1/1/2016,Business Loan,300.0,-0.01,251xx,WV,0,0,-1500000.0
1443,1500,1/1/2016,debt_consolidation,300.0,0.132,852xx,AZ,0,0,11363.64
1444,3000,1/1/2016,debt_consolidation,300.0,5.4425,863xx,AZ,0,0,551.22
1445,20000,1/1/2016,debt_consolidation,300.0,0.3981,782xx,TX,0,0,50238.63
1446,5000,1/1/2016,debt_consolidation,300.0,0.7504000000000001,765xx,TX,0,0,6663.11
1447,25000,1/1/2016,Business Loan,300.0,-0.01,067xx,CT,0,0,-2500000.0
1448,19000,1/1/2016,debt_consolidation,300.0,0.1539,662xx,KS,0,0,123456.79
1449,2000,1/1/2016,other,300.0,0.4039,452xx,OH,0,0,4951.72
1450,25000,1/1/2016,home_improvement,300.0,0.23420000000000002,809xx,CO,0,0,106746.37
1451,15000,1/1/2016,other,300.0,0.005,019xx,MA,0,0,3000000.0
1452,5000,1/1/2016,medical,300.0,0.0676,723xx,AR,5 years,0,73964.5
1453,17000,1/1/2016,credit_card,300.0,0.12789999999999999,352xx,AL,5 years,0,132916.34
1454,5000,1/1/2016,debt_consolidation,300.0,0.3006,560xx,MN,0,0,16633.4
1455,25000,1/1/2016,debt_consolidation,300.0,0.7023,330xx,FL,0,0,35597.32
1456,19000,1/1/2016,car,300.0,0.0492,371xx,TN,5 years,0,386178.86
1457,35000,1/1/2016,debt_consolidation,300.0,0.0067,368xx,AL,0,0,5223880.6
1458,5000,1/1/2016,credit_card,300.0,0.030299999999999997,917xx,CA,5 years,0,165016.5
1459,20000,1/1/2016,Debt consolidation,300.0,0.2104,028xx,RI,1 year,0,95057.03
1460,15000,1/1/2016,house,300.0,0.147,121xx,NY,0,0,102040.82
1461,20000,1/1/2016,debt_consolidation,300.0,0.4521,705xx,LA,0,0,44238.0
1462,35000,1/1/2016,other,300.0,-0.01,300xx,GA,0,0,-3500000.0
1463,8500,1/1/2016,credit_card,300.0,0.1426,320xx,FL,5 years,0,59607.29
1464,10000,1/1/2016,credit_card,300.0,0.1231,405xx,KY,0,0,81234.77
1465,15000,1/1/2016,debt_consolidation,300.0,-0.01,062xx,CT,0,0,-1500000.0
1466,10000,1/1/2016,other,300.0,0.015700000000000002,100xx,NY,0,0,636942.68
1467,30000,1/1/2016,debt_consolidation,300.0,0.217,765xx,TX,0,0,138248.85
1468,15000,1/1/2016,debt_consolidation,300.0,0.41869999999999996,377xx,TN,0,0,35825.17
1469,32000,1/1/2016,debt_consolidation,604.0,0.36369999999999997,681xx,NE,0,0,87984.6
1470,5000,1/1/2016,other,300.0,0.1033,784xx,TX,0,0,48402.71
1471,30000,1/1/2016,major_purchase,300.0,0.1618,355xx,AL,0,0,185414.09
1472,20000,1/1/2016,medical,300.0,0.7090000000000001,720xx,AR,0,0,28208.74
1473,15000,1/1/2016,debt_consolidation,300.0,0.10189999999999999,183xx,PA,0,0,147203.14
1474,10000,1/1/2016,debt_consolidation,300.0,0.1616,546xx,WI,0,0,61881.19
1475,2000,1/1/2016,other,300.0,-0.01,495xx,MI,0,0,-200000.0
1476,10000,1/1/2016,Business Loan,300.0,-0.01,483xx,MI,0,0,-1000000.0
1477,2500,1/1/2016,credit_card,300.0,0.2004,953xx,CA,0,0,12475.05
1478,21000,1/1/2016,other,300.0,0.3367,496xx,MI,0,0,62370.06
1479,4000,1/1/2016,debt_consolidation,300.0,0.1157,336xx,FL,0,0,34572.17
1480,20000,1/1/2016,debt_consolidation,300.0,0.3136,175xx,PA,0,0,63775.51
1481,10000,1/1/2016,home_improvement,540.0,4.4030000000000005,765xx,TX,0,0,2271.18
1482,16000,1/1/2016,debt_consolidation,300.0,0.4792,209xx,MD,0,0,33388.98
1483,3000,1/1/2016,credit_card,300.0,0.4269,461xx,IN,0,0,7027.41
1484,2000,1/1/2016,other,300.0,0.1234,105xx,NY,5 years,0,16207.46
1485,1000,1/1/2016,other,300.0,0.0953,980xx,WA,0,0,10493.18
1486,5000,1/1/2016,home_improvement,300.0,0.1593,133xx,NY,5 years,0,31387.32
1487,3000,1/1/2016,debt_consolidation,507.0,0.3232,797xx,TX,0,0,9282.18
1488,10000,1/1/2016,debt_consolidation,300.0,0.4542,719xx,AR,0,0,22016.73
1489,35000,1/1/2016,Debt consolidation,642.0,0.0689,116xx,NY,3 years,0,507982.58
1490,5000,1/1/2016,debt_consolidation,300.0,0.0029,925xx,CA,0,0,1724137.93
1491,20000,1/1/2016,debt_consolidation,300.0,0.5261,283xx,NC,0,0,38015.59
1492,3000,1/1/2016,other,300.0,0.1632,197xx,DE,0,0,18382.35
1493,1500,1/1/2016,debt_consolidation,300.0,0.34869999999999995,760xx,TX,0,0,4301.69
1494,1000,1/1/2016,home_improvement,544.0,0.426,780xx,TX,0,0,2347.42
1495,2000,1/1/2016,medical,563.0,0.0864,303xx,GA,0,0,23148.15
1496,4000,1/1/2016,debt_consolidation,300.0,0.4694,557xx,MN,0,0,8521.52
1497,20000,1/1/2016,debt_consolidation,300.0,0.5114,374xx,TN,0,0,39108.33
1498,5000,1/1/2016,home_improvement,716.0,0.4254,368xx,AL,0,0,11753.64
1499,8000,1/1/2016,debt_consolidation,300.0,0.32799999999999996,553xx,MN,0,0,24390.24
1500,2000,1/1/2016,debt_consolidation,300.0,0.37079999999999996,604xx,IL,0,0,5393.74
1501,1000,1/1/2016,debt_consolidation,300.0,0.358,600xx,IL,0,0,2793.3
1502,16200,1/1/2016,debt_consolidation,300.0,0.3943,190xx,PA,0,0,41085.47
1503,15000,1/1/2016,debt_consolidation,300.0,0.3576,751xx,TX,0,0,41946.31
1504,20000,1/1/2016,credit_card,300.0,0.1609,072xx,NJ,0,0,124300.81
1505,2000,1/1/2016,major_purchase,300.0,0.133,729xx,AR,0,0,15037.59
1506,15000,1/1/2016,debt_consolidation,300.0,0.5073,300xx,GA,0,0,29568.3
1507,12000,1/1/2016,home_improvement,300.0,0.0017000000000000001,711xx,LA,5 years,0,7058823.53
1508,15000,1/1/2016,debt_consolidation,300.0,0.06,541xx,WI,0,0,250000.0
1509,10000,1/1/2016,debt_consolidation,300.0,0.4585,084xx,NJ,0,0,21810.25
1510,25000,1/1/2016,house,300.0,0.2144,730xx,OK,5 years,0,116604.48
1511,20000,1/1/2016,debt_consolidation,300.0,0.1416,077xx,NJ,0,0,141242.94
1512,13000,1/1/2016,debt_consolidation,300.0,0.4153,301xx,GA,0,0,31302.67
1513,10000,1/1/2016,debt_consolidation,300.0,0.1288,494xx,MI,0,0,77639.75
1514,10000,1/1/2016,other,300.0,0.0693,600xx,IL,0,0,144300.14
1515,6000,1/1/2016,debt_consolidation,300.0,0.0909,301xx,GA,0,0,66006.6
1516,8000,1/1/2016,debt_consolidation,300.0,0.075,446xx,OH,0,0,106666.67
1517,1000,1/1/2016,debt_consolidation,300.0,0.22870000000000001,367xx,AL,0,0,4372.54
1518,1000,1/1/2016,other,300.0,0.2757,010xx,MA,0,0,3627.13
1519,16000,1/1/2016,credit_card,300.0,0.45890000000000003,286xx,NC,0,0,34865.98
1520,5000,1/1/2016,debt_consolidation,300.0,0.2671,104xx,NY,5 years,0,18719.58
1521,5000,1/1/2016,moving,300.0,0.1293,774xx,TX,0,0,38669.76
1522,35000,1/1/2016,debt_consolidation,632.0,0.44189999999999996,820xx,WY,0,0,79203.44
1523,5000,1/1/2016,credit_card,300.0,0.005,331xx,FL,0,0,1000000.0
1524,15000,1/1/2016,small_business,595.0,0.023700000000000002,146xx,NY,0,0,632911.39
1525,1000,1/1/2016,other,300.0,0.003,752xx,TX,0,0,333333.33
1526,8500,1/1/2016,debt_consolidation,300.0,0.1388,028xx,RI,5 years,0,61239.19
1527,11000,1/1/2016,moving,300.0,0.2984,335xx,FL,5 years,0,36863.27
1528,10000,1/1/2016,Business Loan,300.0,-0.01,920xx,CA,0,0,-1000000.0
1529,3500,1/1/2016,debt_consolidation,653.0,0.0803,117xx,NY,0,0,43586.55
1530,15000,1/1/2016,Credit card refinancing,300.0,0.172,373xx,TN,10,0,87209.3
1531,15000,1/1/2016,debt_consolidation,300.0,0.3734,328xx,FL,0,0,40171.4
1532,1500,1/1/2016,debt_consolidation,300.0,0.0,317xx,GA,0,0,0.0
1533,2050,1/1/2016,other,300.0,0.017,120xx,NY,0,0,120588.24
1534,4000,1/1/2016,debt_consolidation,300.0,0.2658,857xx,AZ,0,0,15048.91
1535,1000,1/1/2016,small_business,300.0,0.006,334xx,FL,5 years,0,166666.67
1536,15000,1/1/2016,debt_consolidation,300.0,0.4035,800xx,CO,0,0,37174.72
1537,3900,1/1/2016,debt_consolidation,300.0,0.16920000000000002,802xx,CO,0,0,23049.65
1538,5000,1/1/2016,Home improvement,300.0,0.1308,119xx,NY,10,0,38226.3
1539,2500,1/1/2016,other,300.0,0.0,300xx,GA,0,0,0.0
1540,3000,1/1/2016,debt_consolidation,300.0,0.11699999999999999,376xx,TN,0,0,25641.03
1541,15000,1/1/2016,debt_consolidation,300.0,0.49119999999999997,680xx,NE,0,0,30537.46
1542,2000,1/1/2016,home_improvement,300.0,0.7625,408xx,KY,0,0,2622.95
1543,1000,1/1/2016,credit_card,300.0,0.1472,154xx,PA,0,0,6793.48
1544,10000,1/1/2016,home_improvement,300.0,0.0,066xx,CT,5 years,0,0.0
1545,12000,1/1/2016,debt_consolidation,300.0,0.3393,356xx,AL,0,0,35366.93
1546,11000,1/1/2016,debt_consolidation,300.0,0.0981,334xx,FL,0,0,112130.48
1547,10000,1/1/2016,vacation,300.0,0.15810000000000002,561xx,MN,5 years,0,63251.11
